comment,sentiment
前言:车友16年中旬新买的胖头鱼2.4，当时知道要出17款但是以为只出28T价钱差了好多，所以也没有多想，赶上当时降价就直接提车了，后来出新款以后才知道原来还有25S这款出，心里多少有一些不太舒服，毕竟差不了多少钱但是配置差了好多。正文:车开了两年没有什么新鲜感了，车友找到了我们想要给他车添置一些配置，最起码看齐25S，说车子就像冰箱，里面的配置就像新鲜的果蔬不可或缺，了解到他家基本情况，这款车主要是出门游玩，还有家里有两个小朋友，没事出去钓鱼用。改装篇:针对他家情况定下了改装项目1:电动右侧中门（小朋友和老人关门问题）2:360一体机（清晰看清四周情况）3:带冰箱扶手箱（出门可以喝凉饮料）4:实木地板（有孩子弄上东西好打理）5:中排旋转座椅（出门方便照顾孩子）6:第三排滑轨（座椅加长很实用）7:全车窗帘（太阳不晒＋私密性）8:大灯升级（开夜路不累）9:电动尾门开始动工折腾它一番旧的不去新的不来，心里大喊一声拆干干净净准备上木地板木地板已到位，开始上车，这做工真材实料没问题包边处理十分到位前排配上木质脚垫，无违和感经常出游有一个冰箱陪伴也是妙哉虽然空间不大但是也够用了后备箱效果这是第三排滑轨，多出两个向上提的拉手，滑动很轻松大屏导航＋360＋记录仪，车大装一个很有必要画质非常清晰，全车情况清晰可见电动尾门安装主要是因为家里有个子比较矮的成员，具体是谁就不说了这个是最关键的中排旋转座椅这个姿势在河边钓鱼大家说怎么样家里人出门，车里照顾孩子很方便电动中门不过多介绍，用过才知道方便车里怕太热又加了一套窗帘，虽然不太好看，隔热效果非常明显，也能增加车里隐私程度，有时候等红绿灯的时候四目相对很别扭总结:这次升级车友非常满意，把他想要的效果都展现了出来，一次完美的升级,0
临沂专业改装店有哪些，各位大神,0
直接找我提,0
为什么要私聊？难道不能见光吗？一说加装价格得私聊？让人怀疑,0
同28商旅，滑行降档有顿挫,0
1。黑色4s告诉我是金属漆我很怀疑2。由于v和威霆是同地盘。我朋友说他的威霆后片会很颠簸。今天试驾我一人也没有办法体验v后排是否颠簸3。v的高配和低配如何选择。高配这些东西平时用上的次数多吗4。刹车我感觉好高。踩上去不舒服，而且踩的感觉很硬5。4s店活动选金色低配原价加一万可装高配第二排座椅，不强jian任何装饰。但是保险必须4s店保险。请问是否合适,1
具体的优惠，这个可以参照网上目前这车的最低价去当地的各家店谈，看看哪家有优惠。,0
我也要原厂带真皮,0
"哈喽各位好，这是我在汽车之家注册这么久来第一篇提车贴，主要都是一个懒字。但是埃尔法论坛的人气实在太差，真正讨论车的很少，满屏幕充斥着询价，寻车，还有就是管理员的禁言,所以想发点真正写车的东西。自从离开爱卡论坛以后基本就移民到汽车之家了，离开爱卡也不是因为爱卡不好，只是突然某一天觉得页面内容没有原来好了，尤其各种改版以后，也可能不习惯了吧，感谢爱卡让我干了那么多年R36版主，哈哈哈，认识一帮VW铁粉，很多现在都是好哥们，想想当年最多组织40多辆车进山真TM是个体力活……..跑题了………..说回选车，陆陆续续折腾了有一年吧，真是百转千回，听我娓娓道来。2015年11月经过长达4年磨难，终于中了一个指标！正好因为家里人经常一起出门，所以考虑换个MPV车型，当时没考虑什么奥德赛，艾力绅，GL8，觉得小！就一味的追求大空间了，经过反复比对，奔驰唯雅诺，塞纳，贵士和迈特威都是待选。当时老款唯雅诺最先PASS掉，国产福建奔驰质量说真的，很一般。款式老，造型太商务，最重要是硕大个奔驰标挂前面，车不贵，但是太扎眼！塞纳，车是真不错，丰田美规热销货，埃尔法很好的替代品，但是车座小，头部空间低，但是有腿托啊，舒适度也可以。运动版外观更好看。主要价格合适啊！当时就想必须买个塞纳。后来正好公司买了一辆3.5顶配，借着去了一次坝上，我就开了半小时就不想开了，可能因为开惯了德系车，感觉塞纳真像个船啊，忽忽悠悠，真的不好开。感觉坐姿也比较低，头部空间确实有些压顶，椅子相对小一些，宽度不错，但其他方面瞬间好感全无。后来也去看过贵士，那4S就一台贵士放在店门口，脏了吧唧的，应该是新车，销售也是爱答不理，估计也没想有人能买，而且后来看过一段美国碰撞测试的视频，贵士偏25%撞击不合格，塞纳居然是优秀，就再也没去日产看着车！因为刚从HK回来，看看人家那边各种日系“小面包”他们丫为什么不生产中规，也省的埃尔法一家独大了。一直很喜欢大众，速腾，R36都开了很久。后来就去看了迈特威，感觉这车真的够方！里边风格也完全是大众，气压小桌设计的很巧妙，就是感觉轴距短了点。销售说没关系我们有长的，这就是后来买的大众凯路威-改装版！虽然内饰没有迈特威细致，但是各种真皮包裹，鹿皮顶棚，白色缝线，还有咖啡机等等全都加装了，因为隔屏影响司机座位角度，所以就用了吧台半隔，加装了吸顶电视等等。这车说真的，不错！当时全办完了差不多也要70W，说实话大众T5的车虽然舒适度没有日本车好，但是空间大，悬架硬朗，还是4MOTION,中规中矩的外观,头部空间宽裕，坐姿高，感觉像开中巴。当时没选老款埃法也是不太想买日本车。（不要以为我走错论坛，咱们接着说）自从买了这T5就没消停过。好家伙，虽然当初厂家都是出过公告的，而且绝对不是那种山寨改装，我上的都是7座手续凯路威，但是质量还是有待考验啊.这种车可能因为双电瓶原因，着车的时候启动电瓶就要给全车220V供电，而且逆变器也工作听见乎乎的声音，外加电动门很重，不借助电动推都费劲，灭车状态下反复开关几次车门，电瓶都会亏电报警。有时候车放楼下大概1个多星期不动，基本就打不着了，我还特意去买了一根搭车线，结果都搭不着，又跑去找修车店借一根才搭着，一对比发现我这线比他那根细不少，又质问商家不是适用所有车型吗？修车师傅说他的先自己做的，加粗的，我这车耗电量大，一般的线电流不够，搭不着！我就崩溃了，这么贵的车老亏电打不着车，不是成摆设了！找销售沟通了一下很痛快帮我换了块电瓶，这样用了几天，后来发现，好景不长，也就1个多星期又打不着了，再次找售后，分析了一下，首先这车我开的次数不多，一星期都不见得开一次，只有周末全家一起出行才会开，而且不是跑远路，所以每次充电都不充分，时间长了充的电越来越少，就打不着了，加之天气转凉也加速电瓶放电。可是这些都不是理由啊，我的3系放了差不多3个多月，还是能着车！主要还是因为启动瞬间耗电量比较大，而且车辆本身应该有跑电的地方，后来售后帮忙改了线路，同样坚持一段时间左右，再一次打不着，我的天！这车真的有点添堵了。经过测试又发现这台的多媒体系统比同款其他车放电较大，再一次回店更换，因为车买了半年实际只开了4千公里左右，还有1次是出远门去外地，一趟就跑了1千多公里。期间还换过咖啡机，也是突然不工作了。说出来都是眼泪，一趟一趟的，车确实是好车，但是小毛病真是让你接收不了，大公司的好处就是在于有问题你开过来，该修该换我都给你弄，可是万一出了质保期可咋整呢，虽然很感谢销售和售后人员特别热情的服务，但是实在不想折腾了，最后还是处理了此车，真是忍痛割爱啊。说了那么多到此可以接入今天的主角了。（前戏确实有点长）这次选车没怎么纠结，奔驰V级和埃尔法，新V要不是中间没有过道我肯定买新V，价格便宜中间座椅配置高，试驾了几次除了2.0T动力输出在跑高速差点意思，刹车踏板较重，没有电视，其他没毛病。福建奔驰做工提高了，外观也比唯雅诺大气很多。就是这过道，你就不能把俩椅子往两边挪几公分啊！！！销售跟我说可以改座椅，拉到吧，再也不碰改装了！最让我接收不了的是福建奔驰也凑热闹玩起加价来了。最后在新年之际还是选择了传说中的一代神车埃尔法武士头！多花俩钱买个可心的！起码我喜欢！之所以叫它武士头感觉新款埃尔法棱角分明，前脸大方块霸气外露，有点日本江户幕府时代将军盔甲的感觉！当天去看看，临近春节也没多砍价，差不多那行情直接提了，那话怎么说来的，钱是王八蛋，花完了咱再赚！坐进武士头那瞬间感觉这车真的值100万么@#￥%……。提车没什么新鲜，黑色豪华现车，因为有过道，高配价格更高，还没过道！看了看！刷卡，验手续，买保险，提车走人！年底了奉劝着急提车又找便宜的朋友，现在骗子无处不在，别因为几万，损失几十万！签的狗屁合同撕了就是白纸一张，你连人都找不到！所以差不多就办了吧。这车一共开了几天天跑了有300公里吧，简单说说感受吧。拉开车门第一感觉车门偏轻，没有德系车的厚重感，没有限位器。坐进来以后的感觉是这车内饰做工不错，但是空调按键居然是触摸的！没有物理按键舒服，而且中控屏幕感觉比较简易，氛围灯营造的不错，就是只有后排顶灯可以换颜色，中控的蓝色不能换，还是我不会换！座椅舒适度很好，包裹性也不错，但是配置只有电加热，座椅通风只有尊贵才有NND，现在三四十万的车都标配通风加热了。总感觉这内饰透不出百万的感觉，（哦对了，我天朝吃的税貌似占了大头……..）。动力么3.5NA的机器275P马力340的扭矩提速跑起来完全没问题，6档手自一体比较顺畅，没有太多顿挫感，值得一提的是AUTOHOLD功能，跟德系比感觉更灵敏，轻踩就有。转向呢没有太多虚伪，当然跟宝马比还是没有那么紧凑，变线方面不算太拖沓，比较连贯，可能是动力催的。A柱角度档了一次我视线，差点没看到一个路人，整体视线比小车高，但是没有原来的凯路威好。车速上了120不知道是不是因为反观镜太大，造成风阻大，跑起来风噪声比较明显，140迈以上吹的两个“大耳朵”甚至轻微颤动！再快一些就会感觉车有点飘，没有德系那种敦实的感觉，新车最快也就跑了160，没敢再快！据说能上200.有机会试试，刹车一般吧，踏板比较轻。~~~进入后排腿部空间调整合适，座椅舒适度很好，也是，全车最值钱的就是这俩椅子，可惜没有通风加热，放倒靠背没一会就有困意了，原车自带后排隐私玻璃外加窗帘，就不打算贴膜了！跑长途很舒服，这车的悬挂虽然比凯路威软多了，但也没觉得过滤颠簸有多好啊，还是新车胎压太足了！过限速坎还是咯噔咯噔！中间过道其实挺窄的，目测也就10来公分，腿太粗或太胖的，可能还真费劲，有总比没有强，不过中间的小桌子感觉就是摆设。新V的桌板设计的最好，也最实用，跟飞机上的差不多。最后一排腿部空间如果把座椅推到最后还可以，但是没有后备箱了，反正前后自己调节吧。车的空间小了但开起来也灵活很多，停车也方便了！有舍有得。以上就是几百公里的感受，想起什么说什么，没有汽车编辑的专业，没有资深车友的精准，都是大白话！谢谢各捧场，顺便问问这车的吸顶电视怎么用啊，塞光盘就行了么！最后祝大家春节快乐，鸡年大吉。谢谢！下边上点照片，因为所有发帖拍照都是纯手机操作，大家将就一下吧！车头45度车尾，顺便说一句，这电动后备箱能否颜控开启，手拉很重啊……驾驶位置，黑米配色挺好看，就是座椅不耐脏提车不到1个月，跑了500多公里了因为中间座椅没加热，只能配合厚毛垫子，还凑合了，就是夏天没通风可咋办？这角度是最后排座椅推到前边，腿部已经没什么空间了，而且可以看出中间座椅为了舒适度，靠背很厚！买了个空气测试仪，拿到车里瞬间报警！新车味道确实大！尽量少开！就为了这过道，不过确实很窄！胖子够呛能过去最后认证钥匙吧！第一次发帖，照片很少，大春节也没有个洗车的，有机会再拍点，谢谢",1
你好，车子两W公里做做常规的小保养就可以了，机油机滤，空气滤看是不是脏了，一般吹吹也是没什么问题的,0
迈瑞途轮胎可以不？迈瑞途轮胎可以不？,0
昨天刚提的车，今早无意间看到大灯罩内有水汽。是不是有问题。,1
最好是3个月或者3500公里。,0
作为一辆商务车，奔驰v260也算得上是翘楚了，定位很好，适合接待客户，空间很大，内饰配置也不错，就算是作为家用也是绰绰有余了。但作为公司的商务接待车，为了更好地和客户交流，就去把内饰全部改装升级了，中间一排改的航空座椅，功能和配置都是定制款，款式也都是自己选的，非常适合，后排改的电动沙发床，累的时候可以放平休息，这样就更人性化了一些，由于二排和后排是对着的，因此打算再两排中间加个小桌子，这样办公开会也都可以进行了，总体来说还是不错的。,1
去云南做过第三排，老款陆尊，把我都快颠散架了,0
今天才发现前后都是两颗螺丝，中规车怎么解决这个问题的啊？,0
我的中控也响,1
家用很好，本人买车就是为了家用，空间大比塞纳高，品牌比日系好（爱国主义作祟）开着给人感觉像司机，但给家人当司机又有什么不妥的。送孩子上学接老人聚会、周末周边游、长假7日游各种舒服,1
楼上的哥们，说了等于没说，这不废话么。,0
谈到唯雅诺、威霆这两款车型可能大家并不陌生，但是由于奔驰对其商务MPV定位以及推广力度限制一直处于至今的尴尬境遇。相反在轿车市场，奔驰确实是毫无争议的知名豪华车，经过重新梳理的产品命名体系加上全新家族体验式设计令品牌号召力、市场反应都上了一个新台阶。而全新推出的V级，便是奔驰针对商用MPV市场的最新车型，它展现的正是针对这个细分市场的最强实力。如今小排量涡轮增压的趋势已经不光局限于轿车，在商务MPV市场同样拥有这一不可规避的趋势。全新一代V级在动力配置上全系标配了奔驰家族最新的M274系列发动机，这台发动机在奔驰家族中很多车型服役，就拿当红的GLC来说所配的M274发动机来说，奔驰V级的调教处于GLC260和GLC300之间，所搭配的7G-TRONICPLUS变速箱也是足够经典了。动力方面奔驰V260搭载M274的2.0T涡轮增压汽油发动机，最大功率为211马力，最大扭矩350牛.米。传动系统采用七速自动变速箱，采用后轮驱动方式。虽然这台2.0T平顺性要逊于之前那台老V6，但在V级身上爆发力道感上要比V6来的直接得多，不过带动2吨多重的车身稍显小马拉大车。此次刷ECU提升动力，主要希望在中高速行驶更有劲儿，提速更轻松一些；此车2017年4月出厂，跑了不到4000公里！整体试驾反馈：提升40马力50扭矩；针对大块头在涡轮介入之后持续峰值扭矩期间，动力更为充沛，后劲足；80之后提速依旧给力！对于经常跑高速出差和旅行的车友来说，不用感受小马拉大车的无奈咯~,1
真心想换了原厂这套胎胎壁那么薄,1
还是去售后处理一下，看看是哪的原因导致的，保修期内是免费更换跟维修的，如满意请采纳,0
优点1大，真大，2操控舒服，比公司2.4L的gl8好开多了缺点：塑料感太强了，气味大，很呛鼻其次配置实在有点低，这个价位和C级差不多，但是配置差太远了。想问一下，改装Led前后灯，中网，后视镜，中控大屏，这些下来要多少钱啊？广东地区。如果都赶上v级那只能望而却步了,1
内外循环是同一个按键，按键指示灯亮是内循环，灯灭是外循环，拧开风量键不要按AC键就能吹自然风,0
你确定是碳罐电磁阀，我的不是，拔掉碳罐电磁阀连线，不工作，还是有哒哒声，另外早上冷车启动没有声音，车热了才有,0
丰田埃尔法改装SC前杠蒙娜丽莎小包围丰田埃尔法改装SC前杠蒙娜丽莎小包围适合车型：丰田埃尔法适合年份：15-19材质：注塑PP组件：前杠前唇中网侧裙门板后唇（安装附件）,0
改的还真可以,0
国六的GL8合格证&#xed7f;是国六A还是国六B？,0
估计是机脚吧,0
同个用车环境，gl8各个排量的油耗差别没多大,0
我从小就喜欢汽车，年轻的时候追求动力、追求操控，梦想有一天能在赛道上像猎豹般尽情驰骋，到后来喜欢越野，喜欢那种征服沙地、土坎、林间路、沼泽路、泥泞路后胜利的快感，而现在我只喜欢带着孩子老婆和爸妈一起驾车游玩，享受那温馨的喜悦，父母辛苦了一辈子，老了，现在是时候该享受了，同时也要给儿子一个欢乐的童年，还有老婆在背后默默为这个家的付出，所以是时候换辆能带着我们欢快、舒适出游的座驾，进行一场说走就走的旅游。看过这么多车，5座SUV直接PASS，7座太拥挤，带不了更多的行李，唯有商旅车可行，放眼纵观商旅车市场，别克GL8是不二选，我选择的是新款旗舰版，这车现在可真是火爆，我定的时候没有一分优惠，还等了一个多月才拿到车，差点我的旅行计划就被耽搁了。全款提车，第三天就带着家人来场说走就走的旅游。别说，这车火爆还真是有原因的，从外观来看，新款比老款漂亮了，前脸更换成飞翼式进气格栅，后悬浮式车顶，对比老款来说，新款少了一些商务味道，家用也挺合适的，整车看起来时尚了不少。开过了单位2.4排量的老款，在动力方面老款和新款2.0T的简直无法对比，油耗高了不说，动力也远不如新款2.0T的，2.0T的轻点油门速度就窜窜的上来，想超就超。还有让我比较喜欢的还是这车的内饰，中控整体飞翼式设计造型，中控面板用了烤漆和木纹搭配的装饰，比老款更加漂亮了，座椅整体包裹性更强，第二排座椅还增加腿部支撑，老爸老妈做长途车也不觉得累了，电子功能方面，自动泊车、盲区监控、抬头显示、碰撞预警、自适应巡航可以说是该有的都有了。在驾驶乘坐方面，舒适度比我之前SUV好太多了，过减速带是没有生硬底盘的反馈，车里的隔音效果也非常好，车窗拉上，开点音乐，几乎听不到外面的声音。总的来说，不光是我满意这辆车，坐过车的人都喜欢的不得了这是我的新座驾，不光是我，还是我们全家人的座驾，接下来我要尽一个好儿子、好爸爸、好老公的责任，带着全家出游享受天伦之乐。,1
不大改，你哪里,0
早就有了啊,0
和小车比，噪音还是有点大,1
