comment,sentiment
转载来源：懂车作者：恩佐（转载请注明）在香港，无论是电影还是现实生活中，人们总能在街道上看到香港的”保姆车”典范丰田埃尔法，他出色的做工和舒适的乘坐环境使其成为了香港7座车的代表，名流的标配。而将目光移至大陆，无论从口碑还是销量上来看，高端7座MPV标杆非大名鼎鼎的别克GL8莫属。因而坊间流传着一句话：“香港的埃尔法，内地的GL8!在身处一个屋檐下的两大汽车成熟市场中，政商与娱乐界名流们的选择似乎十分一致，7座大型MPV总是会成为他们的出行首选。那么香港-埃尔法、大陆-GL8这样极富两地特色的用车环境是如何形成的呢?香港的环境刺激了MPV的盛行香港号称“亚洲四小龙”，经济十分发达。但是城市拥挤，汽车使用成本高(包括各种税、燃油费、停车费等等)，所以普通香港家庭会尽量只养一辆车，或者选用公共交通的出行方式。对于经济压力不大的政商人士来说，公共交通并不会成为他们的出行首选，但一车多用(家庭&商务)的“节能用车模式”还是受到了青睐。由于这一辆车既要满足政商人士的全部用车需求，又要符合香港的特殊路况，所以该车型的选择变得至关重要。而7座大型MPV车型的四大特点，使其在香港家庭“一家之车”首选的竞争中脱颖而出。1、空间大。对于政商人士来说，日常生活中多人出行的模式是必不可少的。只有五个座位的轿车往往无法胜任接送客人与家人的工作。同时对于这些“空中飞人”来讲，装载大量行李往来机场及工作地点间的行程也是十分常见的。所以MPV的大空间特性必不可少。2、乘坐舒适。MPV车型有着傲人的头部空间，对于看重“面子”的政商名流来说，不需要低头弯腰进入车内会是很大的优势。而相对SUV车型而言，适中的底盘高度也使7座大型MPV车型的上车难度下降了不少。3、灵活便捷。香港的市区面积小道路拥挤，无论是在行驶、停车还是乘员上下车，车长惊人的大型轿车和身材庞大的SUV会有很大的局限性，而车长合适、搭配电动移门配置的7座大型MPV完美解决了这一问题。4、私密性更强。二三排的单向玻璃与高度合适的坐姿会使后排的重要人物没有那么容易受到狗仔队的攻击，另外相比C级甚至D级车更为低调的外观也会受到名流、明星们的青睐。有一个民间流传的观点，在香港回归前乃至回归后一段时间，众多香港人回大陆探亲，地点大部分在珠三角地区。因为每次回来人数不少，只有MPV车型能一次搭乘。而最早执行这一任务的车型，正是丰田埃尔法。由于Alphard(埃尔法)进入香港市场较早，整体设计趋向豪华，而且在香港价格也不算太高，因此基本没有竞争对手，埃尔法也逐渐成长为香港政商人士与娱乐界名流的第一选择。内地MPV市场开创者，GL8的进化历程与香港地区不同，在别克GL8推出市场以前，MPV被国人视作“面包车”，在大陆并不受到推崇。而时至今日，说到国内的大型MPV，除了GL8，我几乎想不到第二个名字了。GL8的成功大家有目共睹，但他的成功之道，并不广为人所知。从时机上来讲，改革开放以来，中国内地经济腾飞，商务用车市场需求急剧增加。GL8在1999年就进入了大陆市场，开拓了大陆的高端商务用车市场。各地政府和汇丰银行、索尼、摩托罗拉等国际著名企业纷纷批量采购。这一次找准时机的进攻为其奠定了之后的市场基础。产品方面，与埃尔法一样，GL8拥有稳重的外形，舒适的乘坐体验以及极强的私密性，搭配灵活的乘坐空间以及丰富的储物空间，再加上低调气质与豪华配置的点缀，GL8在任何方面都非常契合公务/商务用车的需求。如今，随着大陆收入生活水平的不断提升，以及家庭结构的特殊性(一般都是一方父母帮着子女照顾第三代)。近几年来，越来越多的消费者考虑购买7座车型。而MPV车型兼具大空间和舒适性的优势就显现了出来，出色的多功能性更能满足家用空间的需求。一直将矛头指向商业市场的GL8，在换代之后也将涉足家用市场。虽说7座设计本身就符合家庭用车的习惯，但商务为主的全新GL8究竟能否受到家庭用户的喜爱呢?首先从外观来看，全新一代GL8在以往庄严端庄的外型基础上，融入了别克品牌新一代设计元素：分层式的大灯设计，飞翼型的前隔栅造型，以及悬浮式车顶的造型，无一不在彰显GL8的时尚个性。对置式的门把手设计，配合电动门功能，平添了一份尊贵感。整体造型更加简洁、流畅，一改大家对于大型MPV的传统古板的印象。将目光转向车内，全新GL8的整个内饰、中控面板、膝部以上接触区域，以及座椅位置等区域，均采用自然触感的软包覆材质，提升用户感受的同时，还强调了视觉的奢华感。第二排还配备了极其豪华的贵宾级豪华座椅，搭配加热、通风、按摩、扶手调节及侧翼六向可调航空头枕，为第二排的家人提供了媲美飞机头等舱的尊享体验。另外，相较同类车型，全新一代GL8的第三排座椅也得到了重新设计，椅面更长，并加装了同级少有的中央扶手，加上三排座椅的剧院式抬高设计，即使长时间坐在第三排，也能拥有舒适的乘坐体验。空间方面，全新GL8整车长度达到5203mm，宽度1878mm，高度1811mm，已经是在满足城市常规停车位一把入库的前提下的最大尺寸;后备箱空间正常状态下即拥有521升，最大可达到1650升，可以说是目前国内同级别车型中为数不多的能够在7人满员情况下，后备箱依然拥有相当可观装载能力的大型MPV车型。整车轴距更是达到3088mm，确保了内部空间的舒适性。在充分研究了国内家庭用车习惯之后，全新一代GL8保留了2+2+3的经典座舱布局，并且通过座椅布局优化，保证了二排往第三排的通过性。第二排座椅前后调节行程加长，在保证了前后三排的乘坐舒适性的同时，也增加了空间的灵活应用性。一体化设计的二级踏板，和B柱上下车拉手设计，让你的父母和孩子能够更加便捷地上下车。在动力方面，全新GL8采用了媲美3.0V6发动机的2.0T涡轮增压发动机，峰值扭矩350Nm，动力强劲，油耗经济，在合资品牌MPV的小排量涡轮化进程中领先一步完成。同时，底盘结构的变化也与时俱进，升级采用了领先同级对手的独立后悬挂系统，舒适性和操控性都更进一步。除了基础实力，全新GL8在科技配置方面也得到了大幅提升，安吉星4GLTE/WiFi功能可为全车人员同时上网提供服务，Carplay和智慧安全系统极大程度地提高了整车的智能性，多媒体娱乐系统也你的孩子在无聊的长途旅程中能够打发时间。感应式尾门让捧着菜篮的妻子也能够轻松将其开启，HUD抬头显示也为驾驶提供了安全保障。总结：不同的市场有不同的需求，满足消费者需求的产品才是最好的产品。而MPV市场中的埃尔法跟GL8之所以能在各自的市场中占据主导地位，其核心还是提供了符合消费者需求的产品(充沛的车内空间;舒适的第二排座椅等等)这些让他们超越了自己市场中的其他对手。“香港的埃尔法，内地的GL8!”这句话不仅是对两地MPV市场的描述，也是对两款优秀产品最高的赞美。,0
威霆改装房车，合正大空间才有大潜力奔驰威霆合正改装全车采用全隔断造型，驾驶舱和乘坐舱各司其职。隔断上面为影音系统，下方为简易吧台，内置热水壶。车壁和座椅采用高贵紫和极地白真皮包覆，并以虎纹檀木点缀，清晰自然的纹理古典美观。顶棚进行了加高处理，顶灯设计满足日常用光需求，又能营造多种氛围。奔驰威霆全车共七座，全部升级为多功能航空座椅支持一键通风、加热。中排为两个老板席，多了反向安装功能，可以与后排人员面对面交流。中间可升降可隐藏的板桌，后排座椅设计了隐藏式扶手，有两个杯托和手机放置框，同时放平180度充当临时休息床。实木铺设的地板大气易打理。,0
导航怎么激活？,0
Avenir专属18吋皇冠型铝合金轮毂Avenir独特的轮毂造型与腕表的表冠造型哲学一脉相承，正如表冠让时间有了灵魂，车轮也赋予了车辆生命。,1
大神们请问，我开启自动驻车开关的时候，空调开关也会跟着&#xec8f;起启动？这是怎么回事&#xee06;？是&#xec3f;是我哪里操作没对？是按下图AUTO健启动吗？,0
因为配置低，不够逼格,1
这个是顶配啊，兄弟,0
不过要求必须贷款和买了个2.68的礼包,0
刚入手老款3.0V6版路尊，跑了几天油耗一直在20-25之间。比喻算的高的太多正常吗,1
最近三天内，出现两次抬头显示屏没有升起来。大别克也真厉害。还有遇到几次低速时变速箱顿挫。其他问题还没有发现。供车友参考。,0
"哈喽各位好，这是我在汽车之家注册这么久来第一篇提车贴，主要都是一个懒字。但是埃尔法论坛的人气实在太差，真正讨论车的很少，满屏幕充斥着询价，寻车，还有就是管理员的禁言,所以想发点真正写车的东西。自从离开爱卡论坛以后基本就移民到汽车之家了，离开爱卡也不是因为爱卡不好，只是突然某一天觉得页面内容没有原来好了，尤其各种改版以后，也可能不习惯了吧，感谢爱卡让我干了那么多年R36版主，哈哈哈，认识一帮VW铁粉，很多现在都是好哥们，想想当年最多组织40多辆车进山真TM是个体力活……..跑题了………..说回选车，陆陆续续折腾了有一年吧，真是百转千回，听我娓娓道来。2015年11月经过长达4年磨难，终于中了一个指标！正好因为家里人经常一起出门，所以考虑换个MPV车型，当时没考虑什么奥德赛，艾力绅，GL8，觉得小！就一味的追求大空间了，经过反复比对，奔驰唯雅诺，塞纳，贵士和迈特威都是待选。当时老款唯雅诺最先PASS掉，国产福建奔驰质量说真的，很一般。款式老，造型太商务，最重要是硕大个奔驰标挂前面，车不贵，但是太扎眼！塞纳，车是真不错，丰田美规热销货，埃尔法很好的替代品，但是车座小，头部空间低，但是有腿托啊，舒适度也可以。运动版外观更好看。主要价格合适啊！当时就想必须买个塞纳。后来正好公司买了一辆3.5顶配，借着去了一次坝上，我就开了半小时就不想开了，可能因为开惯了德系车，感觉塞纳真像个船啊，忽忽悠悠，真的不好开。感觉坐姿也比较低，头部空间确实有些压顶，椅子相对小一些，宽度不错，但其他方面瞬间好感全无。后来也去看过贵士，那4S就一台贵士放在店门口，脏了吧唧的，应该是新车，销售也是爱答不理，估计也没想有人能买，而且后来看过一段美国碰撞测试的视频，贵士偏25%撞击不合格，塞纳居然是优秀，就再也没去日产看着车！因为刚从HK回来，看看人家那边各种日系“小面包”他们丫为什么不生产中规，也省的埃尔法一家独大了。一直很喜欢大众，速腾，R36都开了很久。后来就去看了迈特威，感觉这车真的够方！里边风格也完全是大众，气压小桌设计的很巧妙，就是感觉轴距短了点。销售说没关系我们有长的，这就是后来买的大众凯路威-改装版！虽然内饰没有迈特威细致，但是各种真皮包裹，鹿皮顶棚，白色缝线，还有咖啡机等等全都加装了，因为隔屏影响司机座位角度，所以就用了吧台半隔，加装了吸顶电视等等。这车说真的，不错！当时全办完了差不多也要70W，说实话大众T5的车虽然舒适度没有日本车好，但是空间大，悬架硬朗，还是4MOTION,中规中矩的外观,头部空间宽裕，坐姿高，感觉像开中巴。当时没选老款埃法也是不太想买日本车。（不要以为我走错论坛，咱们接着说）自从买了这T5就没消停过。好家伙，虽然当初厂家都是出过公告的，而且绝对不是那种山寨改装，我上的都是7座手续凯路威，但是质量还是有待考验啊.这种车可能因为双电瓶原因，着车的时候启动电瓶就要给全车220V供电，而且逆变器也工作听见乎乎的声音，外加电动门很重，不借助电动推都费劲，灭车状态下反复开关几次车门，电瓶都会亏电报警。有时候车放楼下大概1个多星期不动，基本就打不着了，我还特意去买了一根搭车线，结果都搭不着，又跑去找修车店借一根才搭着，一对比发现我这线比他那根细不少，又质问商家不是适用所有车型吗？修车师傅说他的先自己做的，加粗的，我这车耗电量大，一般的线电流不够，搭不着！我就崩溃了，这么贵的车老亏电打不着车，不是成摆设了！找销售沟通了一下很痛快帮我换了块电瓶，这样用了几天，后来发现，好景不长，也就1个多星期又打不着了，再次找售后，分析了一下，首先这车我开的次数不多，一星期都不见得开一次，只有周末全家一起出行才会开，而且不是跑远路，所以每次充电都不充分，时间长了充的电越来越少，就打不着了，加之天气转凉也加速电瓶放电。可是这些都不是理由啊，我的3系放了差不多3个多月，还是能着车！主要还是因为启动瞬间耗电量比较大，而且车辆本身应该有跑电的地方，后来售后帮忙改了线路，同样坚持一段时间左右，再一次打不着，我的天！这车真的有点添堵了。经过测试又发现这台的多媒体系统比同款其他车放电较大，再一次回店更换，因为车买了半年实际只开了4千公里左右，还有1次是出远门去外地，一趟就跑了1千多公里。期间还换过咖啡机，也是突然不工作了。说出来都是眼泪，一趟一趟的，车确实是好车，但是小毛病真是让你接收不了，大公司的好处就是在于有问题你开过来，该修该换我都给你弄，可是万一出了质保期可咋整呢，虽然很感谢销售和售后人员特别热情的服务，但是实在不想折腾了，最后还是处理了此车，真是忍痛割爱啊。说了那么多到此可以接入今天的主角了。（前戏确实有点长）这次选车没怎么纠结，奔驰V级和埃尔法，新V要不是中间没有过道我肯定买新V，价格便宜中间座椅配置高，试驾了几次除了2.0T动力输出在跑高速差点意思，刹车踏板较重，没有电视，其他没毛病。福建奔驰做工提高了，外观也比唯雅诺大气很多。就是这过道，你就不能把俩椅子往两边挪几公分啊！！！销售跟我说可以改座椅，拉到吧，再也不碰改装了！最让我接收不了的是福建奔驰也凑热闹玩起加价来了。最后在新年之际还是选择了传说中的一代神车埃尔法武士头！多花俩钱买个可心的！起码我喜欢！之所以叫它武士头感觉新款埃尔法棱角分明，前脸大方块霸气外露，有点日本江户幕府时代将军盔甲的感觉！当天去看看，临近春节也没多砍价，差不多那行情直接提了，那话怎么说来的，钱是王八蛋，花完了咱再赚！坐进武士头那瞬间感觉这车真的值100万么@#￥%……。提车没什么新鲜，黑色豪华现车，因为有过道，高配价格更高，还没过道！看了看！刷卡，验手续，买保险，提车走人！年底了奉劝着急提车又找便宜的朋友，现在骗子无处不在，别因为几万，损失几十万！签的狗屁合同撕了就是白纸一张，你连人都找不到！所以差不多就办了吧。这车一共开了几天天跑了有300公里吧，简单说说感受吧。拉开车门第一感觉车门偏轻，没有德系车的厚重感，没有限位器。坐进来以后的感觉是这车内饰做工不错，但是空调按键居然是触摸的！没有物理按键舒服，而且中控屏幕感觉比较简易，氛围灯营造的不错，就是只有后排顶灯可以换颜色，中控的蓝色不能换，还是我不会换！座椅舒适度很好，包裹性也不错，但是配置只有电加热，座椅通风只有尊贵才有NND，现在三四十万的车都标配通风加热了。总感觉这内饰透不出百万的感觉，（哦对了，我天朝吃的税貌似占了大头……..）。动力么3.5NA的机器275P马力340的扭矩提速跑起来完全没问题，6档手自一体比较顺畅，没有太多顿挫感，值得一提的是AUTOHOLD功能，跟德系比感觉更灵敏，轻踩就有。转向呢没有太多虚伪，当然跟宝马比还是没有那么紧凑，变线方面不算太拖沓，比较连贯，可能是动力催的。A柱角度档了一次我视线，差点没看到一个路人，整体视线比小车高，但是没有原来的凯路威好。车速上了120不知道是不是因为反观镜太大，造成风阻大，跑起来风噪声比较明显，140迈以上吹的两个“大耳朵”甚至轻微颤动！再快一些就会感觉车有点飘，没有德系那种敦实的感觉，新车最快也就跑了160，没敢再快！据说能上200.有机会试试，刹车一般吧，踏板比较轻。~~~进入后排腿部空间调整合适，座椅舒适度很好，也是，全车最值钱的就是这俩椅子，可惜没有通风加热，放倒靠背没一会就有困意了，原车自带后排隐私玻璃外加窗帘，就不打算贴膜了！跑长途很舒服，这车的悬挂虽然比凯路威软多了，但也没觉得过滤颠簸有多好啊，还是新车胎压太足了！过限速坎还是咯噔咯噔！中间过道其实挺窄的，目测也就10来公分，腿太粗或太胖的，可能还真费劲，有总比没有强，不过中间的小桌子感觉就是摆设。新V的桌板设计的最好，也最实用，跟飞机上的差不多。最后一排腿部空间如果把座椅推到最后还可以，但是没有后备箱了，反正前后自己调节吧。车的空间小了但开起来也灵活很多，停车也方便了！有舍有得。以上就是几百公里的感受，想起什么说什么，没有汽车编辑的专业，没有资深车友的精准，都是大白话！谢谢各捧场，顺便问问这车的吸顶电视怎么用啊，塞光盘就行了么！最后祝大家春节快乐，鸡年大吉。谢谢！下边上点照片，因为所有发帖拍照都是纯手机操作，大家将就一下吧！车头45度车尾，顺便说一句，这电动后备箱能否颜控开启，手拉很重啊……驾驶位置，黑米配色挺好看，就是座椅不耐脏提车不到1个月，跑了500多公里了因为中间座椅没加热，只能配合厚毛垫子，还凑合了，就是夏天没通风可咋办？这角度是最后排座椅推到前边，腿部已经没什么空间了，而且可以看出中间座椅为了舒适度，靠背很厚！买了个空气测试仪，拿到车里瞬间报警！新车味道确实大！尽量少开！就为了这过道，不过确实很窄！胖子够呛能过去最后认证钥匙吧！第一次发帖，照片很少，大春节也没有个洗车的，有机会再拍点，谢谢",1
同个用车环境，gl8各个排量的油耗差别没多大,0
如果是同样要改装的话。13年的威霆与13年的唯雅诺这两款我建议还是买后者吧。,0
最好是3个月或者3500公里。,0
现在好多人都喜欢商务车，顾名思义的威霆成了大部分人的首选，主要是因为那个大大的标嘛正面照片，在网上买的饰条，很亮丽吧。45°左前侧面照片45°右前侧面照片，放在厂里一周了，有点脏。尾门是电动的，开门关门方便了不少。在对准角度，师傅们很负责任座椅是全电动的，带USB口，360度旋转很方便。全车都包了棕色的麓皮中控台底部，门板也全部包了皮。木地板是4S店提车时加装原厂的，铺的地板革。棚顶的灯是七彩的，给你们看看七种颜色,1
奔驰商务V250L天窗版精美的内饰您值得拥有北京金驰之星福建奔驰授权定制中心，坐落于朝阳区金港国际汽车公园内，华北地区唯一福建奔驰商务车授权定制改装中心，主要销售，定制。改装威霆系列，V级系列，进口V250，维特斯。斯宾特，专业加高顶铁顶焊接，带公告，改装合格证，全隔断，半隔断，售后维修，保养服务.奔驰进口V250外观配置：奔驰V250在内部装潢上也进行升级，车体提供真皮、Alcantara以及木材和碳纤维多种材质可供选择。而MPV车型看重的合金踏板、合金门把手以及内装台板等这款车都有所配备。科技配置还有AppleTV、两个独立15.6英寸显示屏、蓝光播放器以及DVB-T信号接收系统等。进口奔驰V250商务这是一款实用性非常强的商务房车，虽然没有其他房车十分宽敞的空间，但是麻雀虽小五脏俱全，车内功能应有尽有，空间利用十分充分巧妙，全车定位商务风格，精英大佬的范儿，但是也配有相应的娱乐设备。进口奔驰V250商务房车属于多用途MPV汽车，是从旅行轿车演变而来，它集旅行车宽大乘员空间、轿车的舒适性、和厢式货车的功能于一身，一般为两厢式结构，可以坐7-8人。奔驰V250搭载M2742.0T涡轮增压发动机，最大功率可达155KW(211ps)，动力调校上与GLC相同，配备该汽油发动机也是国产车型特有的。进口V250商务车改装座椅人体工程学设计，带有一键式展开及记忆功能，并配备加热、通风、气动按摩、一键式伸缩腿托功能，带来头等舱级舒适体验巧夺空间，私家客厅级后舱体验。奔驰V级商务车的座椅采用的是航空头等舱及总裁专座，后排二座为单人读作，后排三座为三连坐电动沙发座椅。座椅都采用头层小牛皮完美包覆，手工缝线，纹路精美。座椅还拥有诸多人性化电子调节功能：通风加热、电动按摩，脚托调节等等，完美计算人体在旅途中会出现的各种不舒适现象并予以排除。,0
第五个不是扫腿是前后踢腿我仔细看了说明书是前后踢腿,0
&#xed14;家&#xed4a;，本人5月1日提&#xed76;台2017款别克GL82.5S，因为&#xec62;家里自己用，想在4s店免费保养以后就自己找修理厂保养，机油盖上显示的&#xec62;0W20，提车做车检的时候问&#xed76;工作人员N次，工作人员就&#xec62;不回答这问题，看到维修车间上放着5w30的，不知道&#xec62;给哪个车用的。各路&#xed14;神有谁在开着这款车吗？有没有什么建议？,0
等了一个月了，车还是没影，我看有的人等两周就来车了，我这估计要两月，现在再来车是国六的还是国五的，要是国六的那还不白等，国五的就,0
这次带着任务来的，15个车友打算提车。,0
有坡电动不够力，原厂电动的,0
这个可以，我也这样弄,0
我车子就在南京改的，有需要可以私你做个参考应该很多的,0
1.试驾了一下，感觉s模式下动力够用。2.一开始以为浅色的内饰会温馨，看了黑内觉得更豪华，全是个人感受，因人而异。3.加长款空间巨大，第三排靠背角度手动可调，是真正的第三排。4.确实滤震不好，胎噪也明显。5.完全没觉得第二排玻璃不能升降是问题。6.第二排座椅没有通道，宁可要舒服的大沙发，也不要简配座椅，带通道。7.如果埃尔法不加价，即使降价和v260L同价，也会选择v260L.纯属个人用车角度。（主要是家用，父母，孩子出行，还有行李空间）8.全款，现金不加价买车，2017款V260L尊贵加长版，未来几个月如果哪里不加价了，请网友告知，谢谢。（另：4s店为了加价提前改装的木地板，换色的顶棚，土的真是没话说）,1
我这款2把钥匙都不好用，请问各位车友，是什么原因啊，锁上车，就要等好久才能开开，开开门了，上车了，打不着火，我这是一键启动的，行车屏幕就会显示未发现遥控钥匙,0
只能找找俄版了吧？我也有外商自带资格，关注一下先行者,0
石家庄我去的北二环中华大街的那家优惠3千，建华那边不优惠还要加1万多的装具，,0
我2018年11月买的和你一样，开了3000公里有异响，先是中排座椅，来平路都有异响，那种共振的声音，后来联系售后，过去处理了，是座椅两测里面的一些线路内固定住，后来用胶固定了，就没了。在后来开到5000公里，发现中左侧自动门有异响，只要开颠簸路就有，咯吱咯吱的声音，实在难受，开始以为是自动门的链条的声音，后来去了售后，通过和一个师傅一起试车，故意找颠簸路，一直试，后来才发现不是自动门链条的声音，是主驾驶座安全带下方的一个盒子里发出来，后来我车放在4S，第二天，我去拿车，特意去颠簸路去试，就没了，目前跑了1万公里没之前的异响。这车就是避震和隔音不好，过颠簸路是真的硬。不过之前的那种异响是没了。你可以去售后多试试车，找到异响的主要位置，再放那边维修，前3年都是免费的。不过由于车子比较大，比较长，确实多多少少都有点声音。这个在所难免。我自己对异响也很讨厌，不过这车就这样，只能说音乐开起来，抵消这个声音，主要大异响解决了，小的多少会有点，不过还算能接受。,1
不坏都没事儿。只不过14换了二代6速变速箱质量好了很多。买14款的吧。,0
真厉害你们,0
那就不是迈特威了。,0
威霆改装，合正舒适化配置脱颖而出威霆合正改装内饰，驾驶舱配置得到了很大的提升，中控面板部分直接同步奔驰目前最新的设计语言，大尺寸高清液晶屏、智能一体化扶手、门板的精致按钮、一键座椅调节，舒适化配置远超轿车。改装后的奔驰威霆以中国红为主色调，带来喜庆、动感、乐观的驾乘氛围。内舱用了大量的纳帕真皮和麂皮绒包覆，质感高端舒适。大屏吸顶电视为车内提供一个较为优渥的视听娱乐场所。地板用实木铺设，高端环保舒适美观，脚踏部分配置地板氛围灯，给乘坐人员宾至如归的感觉。同时西安合正的改装驾驶还有心思在正副驾驶座后面分别设计了置物兜，有利于中排人员随手放置物品。前后无隔的设计让奔驰威霆的后舱更为阔亮，中排两张宽大的独立航空座椅，红白双拼设计简洁大方，真皮包覆之后非常柔软舒适。中间的过道空间也非常宽敞，乘坐人员可以非常轻松地进入第三排。中排的多功能座椅，附有有按摩、通风、加热、调节记忆、靠背倾斜、电动腿托等功能，舒适化配置不输轿车。通过中排两座中间的过道即可来到第三排，第三排乘坐空间同样阔绰，座椅采用的联排沙发座，舒适化配置与航空座椅大致相同，舒适度和柔软度远胜轿车。中间的座位隐藏了一个扶手箱，设计的触控屏可以调节座椅功能以及车内空调和灯光系统。,0
